review_id,hotel_id,user_id,rating,review_date,is_verified
6256,24,664,3,2025-10-30,0
6257,22,638,5,2025-02-01,0
6258,20,116,5,2025-11-08,0
6259,10,430,3,2026-01-21,1
6260,20,517,4,2025-08-12,1
6261,1,503,3,2025-05-14,1
6262,39,788,4,2025-02-04,1
6263,15,514,3,2024-09-20,1
6264,31,550,3,2024-09-16,0
6265,39,27,4,2025-11-13,1
6266,20,64,3,2025-08-11,1
6267,35,496,4,2024-12-19,0
6268,20,727,4,2025-06-13,0
6269,6,320,3,2025-12-06,1
6270,2,515,3,2025-08-03,1
6271,6,169,5,2025-12-26,0
6272,38,366,3,2024-10-21,0
6273,20,602,4,2024-09-27,1
6274,13,528,3,2025-08-13,1
6275,18,92,4,2025-06-29,1
6276,11,704,3,2025-08-25,0
6277,35,742,4,2026-01-31,1
6278,40,382,4,2024-10-16,1
6279,4,273,2,2026-01-03,0
6280,29,426,5,2024-09-20,0
6281,14,642,5,2025-05-29,1
6282,2,362,3,2025-11-11,0
6283,37,25,3,2025-08-21,1
6284,3,59,4,2024-12-17,1
6285,9,650,2,2025-07-11,1
6286,2,630,5,2025-12-19,1
6287,19,618,3,2024-12-06,0
6288,24,102,5,2026-01-07,1
6289,13,137,3,2025-08-06,0
6290,3,316,4,2024-10-04,1
6291,5,185,5,2025-02-14,0
6292,38,310,3,2025-11-27,0
6293,33,447,4,2025-02-17,0
6294,38,225,5,2026-01-12,0
6295,22,99,3,2025-04-02,1
6296,22,323,3,2025-02-20,1
6297,32,579,2,2025-11-22,1
6298,25,495,5,2025-10-17,1
6299,18,258,4,2024-12-25,1
6300,12,250,5,2025-10-14,1
6301,20,467,4,2025-01-01,1
6302,3,139,3,2025-12-15,0
6303,8,667,1,2024-08-22,1
6304,30,696,5,2025-08-11,1
6305,35,21,4,2024-11-10,1
6306,5,777,4,2025-08-19,1
6307,4,19,4,2026-01-29,0
6308,4,367,3,2025-08-14,1
6309,32,534,3,2025-04-10,0
6310,13,262,5,2025-11-06,1
6311,14,163,4,2024-12-02,1
6312,1,38,3,2025-06-08,0
6313,39,582,2,2026-01-22,1
6314,18,30,3,2025-02-27,0
6315,32,388,3,2024-09-02,0
6316,29,315,5,2025-04-14,1
6317,6,775,3,2025-05-07,0
6318,33,745,3,2025-10-31,1
6319,23,655,4,2025-10-27,1
6320,25,585,4,2025-02-18,1
6321,9,435,2,2025-10-10,1
6322,34,280,4,2024-11-04,0
6323,38,134,5,2024-11-29,1
6324,17,775,3,2025-07-11,0
6325,4,308,3,2025-09-05,1
6326,34,344,4,2025-10-28,1
6327,36,113,2,2025-07-21,1
6328,21,222,3,2024-10-26,0
6329,24,508,4,2025-08-18,0
6330,9,342,2,2025-04-07,0
6331,3,469,5,2025-01-09,1
6332,38,170,4,2025-02-18,1
6333,20,66,2,2025-10-30,1
6334,11,709,2,2024-11-22,0
6335,28,346,3,2025-06-16,1
6336,2,289,5,2024-10-02,1
6337,4,229,5,2025-09-14,0
6338,10,527,5,2024-11-07,1
6339,19,451,3,2026-01-08,1
6340,15,312,3,2025-12-08,0
6341,8,745,2,2025-11-23,1
6342,15,722,4,2025-02-23,1
6343,14,159,3,2025-10-15,0
6344,21,514,3,2024-10-30,0
6345,23,775,5,2025-01-22,1
6346,36,391,4,2024-10-29,0
6347,33,25,5,2024-09-17,1
6348,12,106,3,2025-03-05,0
6349,37,535,5,2025-06-25,1
6350,21,722,3,2025-11-27,1
6351,8,103,4,2024-09-06,0
6352,14,438,4,2025-03-26,1
6353,30,398,3,2025-09-08,0
6354,33,229,5,2024-12-05,0
6355,15,506,4,2025-09-20,0
6356,7,703,3,2025-06-22,1
6357,8,192,3,2025-06-18,1
6358,5,44,4,2024-10-25,1
6359,28,288,4,2024-11-17,1
6360,21,252,5,2025-12-05,1
6361,19,582,4,2025-12-04,1
6362,27,430,4,2025-04-20,1
6363,34,15,5,2025-07-06,0
6364,32,272,1,2025-06-07,1
6365,6,589,3,2025-05-24,1
6366,24,382,4,2025-09-07,0
6367,36,451,5,2025-06-21,1
6368,31,212,3,2024-10-25,0
6369,14,256,5,2024-10-02,0
6370,16,105,4,2025-11-21,0
6371,36,66,3,2025-09-22,1
6372,2,30,3,2024-12-04,0
6373,22,500,4,2024-09-20,0
6374,5,127,4,2024-12-15,1
6375,36,460,5,2025-06-27,1
6376,2,763,3,2025-06-30,0
6377,1,558,4,2024-11-18,1
6378,14,461,4,2024-11-22,1
6379,9,94,3,2024-12-09,1
6380,20,392,3,2025-04-15,1
6381,12,713,4,2024-12-22,1
6382,15,308,4,2025-04-22,0
6383,23,661,3,2024-08-26,1
6384,23,567,3,2026-01-06,1
6385,38,214,5,2025-12-13,0
6386,20,114,4,2025-02-17,0
6387,23,14,5,2025-10-27,1
6388,28,221,4,2025-06-04,1
6389,7,267,5,2024-09-04,1
6390,27,525,5,2025-01-19,0
6391,35,459,3,2024-09-18,1
6392,13,384,4,2025-09-05,0
6393,8,579,3,2025-10-15,0
6394,14,617,3,2025-07-18,1
6395,12,571,3,2024-08-22,1
6396,24,718,3,2024-12-24,0
6397,35,288,4,2025-04-29,0
6398,24,659,4,2024-11-05,1
6399,6,337,2,2024-10-15,1
6400,13,148,2,2025-01-30,1
6401,28,117,5,2025-07-04,1
6402,14,74,4,2024-10-05,1
6403,24,765,3,2026-02-09,1
6404,28,136,4,2025-04-23,0
6405,14,669,5,2024-11-19,1
6406,26,627,4,2024-08-29,1
6407,16,352,1,2026-01-17,1
6408,6,732,5,2025-07-06,1
6409,15,727,2,2025-11-29,1
6410,18,741,4,2025-10-12,1
6411,1,398,3,2026-02-02,1
6412,36,239,3,2025-12-12,1
6413,22,36,4,2025-10-06,1
6414,2,673,2,2025-11-21,1
6415,35,699,4,2025-11-24,1
6416,35,429,5,2025-01-03,1
6417,1,57,3,2025-07-06,1
6418,7,659,2,2026-02-02,0
6419,15,239,3,2025-11-30,1
6420,21,439,3,2024-10-14,1
6421,30,528,3,2024-10-18,1
6422,17,117,2,2024-12-05,1
6423,25,51,5,2025-09-23,1
6424,1,64,4,2025-03-19,1
6425,27,768,3,2025-07-24,1
6426,37,766,3,2024-11-02,0
6427,22,342,4,2024-09-20,1
6428,19,341,2,2025-10-09,1
6429,12,326,4,2025-01-23,1
6430,39,281,5,2024-09-11,0
6431,2,436,4,2024-12-13,1
6432,12,286,3,2025-02-09,1
6433,6,493,4,2025-03-25,1
6434,35,304,4,2025-12-16,0
6435,20,504,4,2024-12-04,0
6436,37,756,4,2025-07-11,1
6437,27,165,4,2025-01-14,1
6438,23,51,4,2025-05-15,0
6439,21,422,4,2025-01-25,1
6440,9,96,5,2025-02-20,1
6441,23,186,5,2025-07-08,1
6442,28,632,5,2025-07-03,1
6443,39,335,3,2024-10-30,1
6444,22,440,3,2024-11-11,1
6445,38,621,5,2024-12-27,0
6446,38,103,4,2025-12-17,1
6447,21,383,3,2025-02-06,1
6448,18,28,4,2025-06-27,1
6449,6,400,2,2025-04-18,0
6450,11,180,5,2025-02-26,1
6451,36,729,4,2024-09-08,1
6452,6,209,3,2025-04-14,1
6453,16,161,3,2026-02-09,1
6454,28,12,3,2026-01-09,1
6455,10,107,2,2025-01-28,1
6456,39,173,2,2025-06-02,1
6457,26,183,3,2025-01-21,1
6458,2,591,3,2025-12-29,0
6459,10,711,4,2025-06-14,1
6460,30,685,4,2025-12-28,1
6461,35,766,4,2025-11-23,0
6462,38,719,5,2025-02-11,0
6463,35,365,3,2025-04-22,1
6464,3,312,4,2025-06-22,1
6465,30,520,3,2024-12-31,1
6466,5,256,5,2025-11-11,1
6467,4,483,4,2025-06-20,1
6468,28,800,4,2024-12-08,1
6469,20,159,2,2025-05-06,1
6470,26,616,3,2025-11-05,1
6471,35,749,5,2025-04-04,1
6472,3,430,2,2025-09-06,0
6473,22,285,5,2026-02-01,1
6474,34,204,4,2025-02-15,1
6475,18,135,3,2026-02-07,1
6476,21,258,3,2025-03-30,1
6477,20,598,5,2025-06-18,0
6478,37,413,5,2025-10-10,0
6479,2,178,3,2024-09-24,1
6480,36,434,4,2025-09-01,1
6481,33,648,3,2025-06-21,1
6482,33,11,4,2025-08-07,0
6483,17,17,3,2026-01-15,1
6484,21,768,4,2025-05-07,1
6485,15,599,5,2025-12-31,1
6486,11,461,4,2025-06-21,1
6487,36,725,3,2024-12-13,1
6488,21,472,2,2025-08-06,0
6489,29,417,4,2024-11-29,1
6490,5,170,3,2025-12-17,1
6491,32,649,4,2024-11-09,1
6492,27,612,2,2025-05-15,1
6493,40,237,4,2025-11-04,0
6494,6,590,2,2024-08-23,0
6495,22,582,4,2025-05-10,0
6496,21,77,3,2025-05-19,0
6497,22,129,5,2025-02-17,1
6498,3,476,4,2025-08-17,1
6499,19,499,5,2025-02-10,1
6500,12,527,4,2025-03-09,1
6501,25,299,5,2025-01-14,0
6502,10,669,4,2025-07-22,1
6503,18,357,4,2025-12-08,1
6504,25,165,5,2024-11-22,1
6505,3,93,5,2025-03-28,1
6506,32,703,4,2024-12-18,1
6507,29,566,4,2024-12-28,1
6508,3,370,4,2026-01-25,1
6509,3,168,5,2025-09-06,1
6510,35,78,5,2026-01-11,0
6511,12,123,3,2025-07-28,0
6512,35,85,3,2025-08-13,1
6513,20,424,3,2025-09-09,1
6514,14,159,4,2025-08-06,1
6515,11,103,3,2025-11-05,1
6516,27,227,4,2025-02-11,1
6517,5,560,5,2024-10-12,0
6518,17,398,3,2025-05-09,0
6519,14,123,5,2024-08-20,1
6520,7,600,2,2024-09-13,0
6521,15,392,5,2024-09-15,1
6522,22,150,4,2024-09-29,0
6523,28,553,2,2025-09-04,1
6524,4,795,5,2025-07-07,0
6525,35,433,5,2026-01-05,1
6526,36,130,3,2025-01-22,1
6527,28,248,3,2025-02-13,1
6528,37,480,2,2025-05-10,1
6529,18,800,5,2025-10-14,0
6530,33,744,3,2026-01-03,1
6531,30,747,2,2025-09-16,0
6532,23,667,4,2025-05-19,1
6533,8,460,2,2026-01-29,0
6534,23,519,3,2024-11-24,0
6535,37,588,5,2025-04-30,1
6536,40,573,4,2024-12-30,1
6537,18,511,3,2024-11-16,1
6538,10,108,4,2025-03-21,1
6539,30,704,3,2025-10-06,1
6540,4,8,4,2025-02-07,0
6541,7,341,3,2025-11-04,0
6542,23,348,3,2025-07-14,1
6543,40,797,3,2025-09-04,0
6544,14,72,3,2024-12-28,0
6545,18,381,5,2025-11-28,1
6546,13,287,4,2024-12-07,0
6547,18,79,3,2025-03-07,0
6548,1,179,3,2025-10-15,1
6549,24,338,3,2025-08-26,0
6550,24,734,5,2025-01-27,1
6551,13,311,3,2025-01-08,1
6552,11,705,4,2025-04-09,1
6553,31,588,3,2025-04-17,1
6554,8,656,3,2024-09-20,0
6555,2,683,3,2024-12-27,1
6556,2,572,5,2024-11-10,1
6557,36,587,4,2024-11-10,1
6558,15,124,4,2025-02-25,0
6559,5,574,5,2024-09-07,1
6560,36,39,5,2025-08-19,1
6561,6,590,5,2025-08-16,1
6562,14,524,5,2024-12-16,1
6563,1,606,5,2025-12-04,0
6564,28,514,5,2025-07-05,0
6565,28,295,3,2025-02-04,1
6566,31,296,4,2024-12-01,0
6567,11,477,4,2025-04-07,0
6568,14,379,5,2026-01-19,1
6569,38,273,3,2024-08-20,1
6570,33,392,4,2024-08-29,1
6571,2,430,3,2025-03-29,1
6572,28,192,4,2025-12-28,1
6573,33,511,4,2025-01-17,1
6574,23,252,4,2025-09-26,0
6575,26,215,3,2025-06-25,1
6576,1,335,5,2024-12-04,1
6577,2,83,4,2025-12-22,1
6578,2,483,4,2024-11-15,1
6579,7,587,5,2025-05-19,0
6580,40,765,3,2025-08-11,0
6581,26,227,4,2025-08-18,1
6582,32,431,3,2025-11-23,1
6583,12,403,4,2025-09-03,1
6584,38,585,5,2025-08-08,1
6585,8,500,3,2024-11-09,0
6586,37,646,3,2025-01-31,1
6587,2,681,5,2025-02-22,0
6588,1,91,4,2025-03-07,1
6589,4,285,2,2024-10-19,1
6590,32,523,3,2024-10-09,1
6591,11,436,3,2025-04-14,0
6592,19,386,2,2025-09-13,1
6593,19,139,3,2025-12-11,0
6594,32,458,3,2026-01-08,0
6595,14,593,5,2025-05-05,1
6596,1,31,4,2025-12-16,1
6597,16,474,4,2025-04-22,1
6598,12,725,3,2025-05-01,1
6599,30,459,4,2024-12-10,1
6600,31,763,5,2025-07-24,1
6601,4,283,4,2025-02-02,1
6602,32,3,4,2025-05-07,1
6603,3,546,3,2026-01-06,1
6604,25,171,5,2025-06-10,1
6605,16,8,5,2025-01-29,0
6606,13,145,4,2025-08-16,0
6607,20,748,3,2025-09-17,0
6608,13,626,3,2025-07-12,1
6609,32,221,3,2024-09-10,1
6610,39,479,3,2024-12-19,1
6611,33,272,4,2024-10-27,0
6612,18,142,4,2026-01-17,1
6613,21,791,5,2025-02-03,1
6614,18,652,4,2025-05-02,1
6615,32,291,3,2025-12-18,1
6616,23,283,3,2026-02-05,1
6617,19,653,3,2024-12-15,1
6618,17,369,3,2025-11-26,1
6619,16,302,5,2025-09-15,0
6620,23,310,5,2025-07-16,1
6621,28,358,5,2024-11-17,1
6622,18,418,4,2025-08-27,0
6623,33,33,3,2025-07-15,0
6624,34,385,4,2025-04-16,1
6625,18,352,3,2025-07-01,1
6626,37,220,5,2024-12-10,1
6627,7,285,2,2025-07-20,1
6628,38,340,4,2024-11-09,0
6629,12,293,3,2025-01-20,1
6630,23,727,4,2025-05-13,0
6631,12,423,5,2024-11-14,1
6632,18,403,5,2025-12-25,0
6633,14,211,4,2025-12-10,1
6634,29,734,5,2025-05-02,0
6635,4,19,3,2025-06-22,1
6636,34,441,4,2025-01-23,1
6637,37,136,5,2024-12-11,1
6638,23,616,4,2026-01-19,1
6639,22,303,3,2025-03-30,1
6640,28,235,4,2026-01-15,1
6641,8,47,4,2024-09-24,1
6642,30,633,2,2024-10-15,1
6643,9,318,2,2025-05-02,1
6644,28,212,4,2025-10-15,0
6645,13,676,3,2025-04-04,1
6646,30,16,2,2025-11-15,1
6647,32,376,5,2024-10-29,1
6648,9,129,2,2025-11-24,1
6649,25,102,4,2025-04-15,0
6650,20,18,3,2025-01-19,1
6651,12,150,4,2025-07-30,0
6652,24,758,3,2025-10-13,0
6653,40,357,4,2026-01-02,0
6654,1,800,4,2024-10-05,1
6655,39,214,4,2025-09-02,1
6656,35,610,3,2025-02-04,0
6657,22,72,5,2025-05-17,0
6658,25,87,2,2025-04-25,0
6659,15,14,2,2025-10-08,0
6660,6,720,5,2025-03-22,0
6661,23,538,4,2025-01-17,0
6662,33,596,4,2025-05-09,1
6663,10,742,4,2025-08-15,1
6664,29,266,4,2025-11-19,1
6665,30,579,4,2024-08-21,0
6666,31,402,2,2025-06-22,1
6667,14,435,4,2024-09-27,1
6668,16,530,4,2025-07-19,0
6669,17,376,5,2025-07-22,1
6670,35,20,5,2025-11-23,1
6671,37,61,4,2024-11-30,0
6672,17,402,2,2025-10-22,1
6673,39,456,5,2025-08-25,1
6674,23,586,3,2025-08-13,1
6675,16,458,4,2025-07-28,0
6676,1,151,4,2025-06-11,1
6677,25,294,4,2024-09-22,1
6678,26,356,5,2025-11-01,1
6679,39,788,4,2025-03-18,1
6680,29,427,4,2024-10-14,1
6681,2,508,3,2025-07-16,1
6682,23,589,4,2026-01-12,0
6683,30,290,3,2025-09-08,0
6684,20,772,4,2024-12-29,1
6685,18,540,4,2025-11-02,1
6686,33,679,5,2025-11-19,0
6687,25,600,4,2025-02-13,1
6688,28,498,2,2025-05-28,0
6689,19,25,5,2025-11-13,1
6690,12,467,4,2024-11-12,1
6691,21,104,3,2025-02-26,1
6692,39,483,3,2025-04-22,1
6693,25,562,3,2024-08-22,0
6694,29,437,5,2024-11-17,1
6695,5,247,4,2025-07-14,0
6696,40,48,2,2025-01-08,0
6697,10,537,4,2024-12-27,1
6698,39,559,4,2025-01-25,0
6699,18,383,4,2024-10-25,0
6700,37,574,3,2025-07-28,1
6701,36,624,3,2025-01-05,0
6702,31,410,2,2025-08-05,0
6703,37,39,5,2025-11-09,1
6704,25,697,4,2025-05-04,1
6705,34,374,3,2025-12-25,1
6706,7,538,4,2024-12-03,0
6707,3,729,4,2026-01-20,0
6708,22,291,3,2025-02-08,0
6709,33,498,3,2025-01-29,0
6710,31,16,2,2026-01-29,1
6711,22,709,5,2025-04-22,0
6712,21,48,4,2025-09-26,1
6713,25,433,4,2025-10-26,0
6714,35,282,4,2025-04-18,1
6715,34,29,4,2025-02-06,1
6716,5,370,4,2025-05-11,1
6717,24,749,3,2025-03-14,1
6718,16,134,4,2025-03-31,1
6719,32,234,5,2024-12-25,1
6720,21,152,3,2025-12-26,1
6721,40,100,3,2025-06-24,0
6722,18,185,5,2025-10-23,1
6723,28,458,5,2025-08-10,1
6724,5,625,5,2025-02-25,1
6725,38,553,3,2025-02-06,1
6726,7,618,5,2026-01-31,1
6727,16,573,3,2024-09-01,0
6728,34,307,5,2025-01-25,1
6729,39,721,4,2025-09-20,1
6730,20,138,3,2025-06-09,0
6731,20,560,4,2025-07-17,1
6732,2,89,5,2024-08-30,1
6733,40,613,3,2024-12-15,0
6734,1,70,4,2025-07-08,1
6735,2,173,2,2025-02-04,1
6736,19,314,4,2025-04-30,1
6737,1,556,4,2026-01-17,0
6738,7,37,3,2025-07-29,0
6739,26,206,4,2025-07-25,1
6740,29,267,4,2024-12-03,1
6741,12,585,3,2025-07-06,1
6742,32,770,3,2026-01-19,1
6743,25,492,2,2025-07-30,0
6744,10,407,5,2025-10-16,1
6745,29,270,4,2026-01-16,0
6746,24,659,3,2025-12-18,0
6747,33,86,2,2025-02-18,1
6748,7,104,5,2025-01-25,0
6749,10,161,4,2025-01-17,0
6750,13,215,4,2025-10-08,1
6751,14,370,4,2025-03-10,1
6752,36,758,5,2025-11-06,0
6753,30,521,3,2025-10-25,1
6754,22,307,4,2025-08-13,0
6755,22,170,3,2024-10-23,1
6756,36,519,4,2025-09-07,0
6757,18,203,5,2024-12-08,0
6758,10,781,4,2025-06-13,1
6759,6,383,5,2024-12-20,1
6760,14,441,4,2024-09-21,1
6761,27,723,4,2025-07-28,0
6762,19,245,5,2025-04-19,1
6763,17,378,5,2025-07-31,0
6764,20,426,5,2025-05-10,1
6765,39,217,3,2025-03-07,0
6766,40,44,5,2024-08-27,1
6767,7,227,4,2025-01-15,0
6768,5,90,4,2025-12-07,1
6769,10,541,2,2025-09-30,1
6770,35,6,4,2025-04-26,0
6771,19,254,2,2024-09-05,1
6772,35,708,4,2026-02-01,1
6773,26,455,3,2025-09-21,1
6774,23,538,5,2024-08-30,1
6775,12,535,4,2024-12-10,0
6776,14,239,5,2024-11-18,1
6777,6,506,2,2025-12-19,0
6778,21,177,5,2026-01-16,1
6779,12,509,2,2025-03-30,0
6780,12,547,4,2024-11-23,1
6781,2,701,3,2025-07-31,0
6782,32,736,3,2025-01-13,1
6783,38,20,3,2024-10-23,0
6784,20,240,3,2025-01-05,1
6785,22,438,3,2025-01-03,1
6786,38,258,3,2024-09-16,0
6787,21,495,4,2025-09-01,1
6788,25,684,5,2025-02-25,1
6789,18,207,4,2025-06-12,1
6790,21,715,5,2025-06-12,0
6791,21,706,2,2025-10-09,0
6792,29,732,3,2025-10-04,1
6793,25,59,5,2025-06-19,0
6794,21,235,4,2025-11-14,1
6795,4,100,3,2025-06-22,1
6796,37,97,5,2024-09-02,1
6797,36,43,3,2025-11-25,1
6798,8,352,3,2025-10-08,1
6799,12,70,4,2025-04-05,1
6800,39,237,3,2025-03-15,1
6801,13,786,3,2025-12-15,1
6802,33,708,3,2025-04-05,0
6803,32,750,2,2025-03-07,1
6804,35,30,3,2025-09-18,1
6805,1,529,5,2025-02-12,0
6806,20,508,4,2025-03-25,1
6807,23,107,5,2025-10-13,0
6808,34,725,5,2024-12-17,1
6809,9,324,3,2024-08-25,1
6810,13,782,2,2025-02-16,1
6811,8,92,2,2024-11-19,1
6812,31,521,3,2025-03-02,1
6813,40,105,3,2024-09-26,0
6814,6,760,4,2025-07-03,1
6815,10,487,5,2025-05-22,1
6816,13,61,5,2025-01-13,1
6817,36,172,3,2025-07-24,0
6818,18,288,5,2024-11-05,0
6819,12,11,5,2024-08-24,1
6820,13,7,3,2025-05-03,0
6821,24,741,4,2024-11-14,0
6822,16,785,4,2025-11-24,1
6823,6,429,3,2025-01-29,1
6824,33,723,4,2025-04-07,1
6825,17,525,3,2025-01-24,1
6826,11,23,2,2025-04-10,0
6827,30,572,3,2024-10-10,0
6828,30,15,3,2026-01-05,1
6829,7,654,3,2024-11-20,1
6830,3,294,5,2025-03-20,0
6831,2,114,2,2025-11-19,1
6832,31,207,4,2025-04-06,1
6833,26,547,4,2025-09-01,0
6834,32,678,3,2024-09-24,1
6835,26,457,4,2025-01-25,1
6836,17,129,2,2025-10-03,0
6837,24,721,4,2025-01-08,1
6838,29,633,4,2025-03-30,1
6839,16,328,4,2024-10-01,0
6840,37,444,4,2025-05-18,1
6841,36,772,3,2025-02-23,1
6842,33,302,2,2025-11-26,1
6843,40,21,4,2025-03-21,0
6844,16,117,4,2025-11-08,1
6845,5,481,4,2025-12-20,1
6846,20,799,4,2025-11-15,1
6847,30,592,4,2025-09-24,1
6848,32,495,4,2025-06-30,0
6849,16,259,3,2025-05-04,0
6850,12,352,3,2024-10-01,1
6851,18,31,3,2024-10-30,0
6852,33,297,4,2025-03-12,0
6853,3,499,5,2025-08-08,0
6854,14,725,3,2024-08-21,1
6855,10,738,3,2026-01-06,1
6856,33,657,3,2026-02-06,1
6857,19,18,3,2024-09-30,1
6858,4,649,4,2024-10-10,1
6859,11,175,3,2025-11-20,1
6860,2,493,5,2024-12-04,1
6861,20,758,4,2024-11-24,1
6862,40,711,5,2024-11-28,1
6863,23,532,3,2025-09-01,1
6864,35,240,5,2024-10-29,1
6865,30,417,5,2024-11-26,1
6866,36,563,3,2025-03-21,1
6867,13,412,3,2025-07-09,0
6868,39,324,2,2026-02-04,1
6869,10,323,3,2024-12-25,1
6870,18,480,4,2025-01-03,0
6871,28,29,4,2025-06-07,1
6872,12,799,3,2025-04-01,1
6873,11,82,5,2025-07-09,1
6874,6,788,3,2024-12-30,1
6875,1,29,4,2025-07-19,1
6876,21,411,3,2025-12-31,1
6877,40,335,3,2025-08-22,1
6878,9,460,3,2025-09-19,1
6879,18,347,4,2024-09-25,1
6880,38,718,4,2025-12-19,1
6881,31,14,4,2025-09-02,1
6882,1,789,4,2025-07-23,1
6883,21,552,4,2024-11-10,1
6884,6,623,3,2025-06-14,1
6885,10,112,4,2025-08-19,1
6886,10,53,4,2025-07-21,0
6887,25,318,5,2024-10-24,1
6888,8,259,4,2024-09-10,0
6889,11,627,4,2025-05-04,1
6890,10,718,4,2025-09-10,0
6891,15,342,4,2025-03-15,1
6892,27,615,4,2025-08-25,1
6893,16,48,3,2026-01-23,0
6894,14,594,3,2025-12-12,0
6895,21,80,4,2025-07-25,0
6896,25,535,5,2025-09-16,1
6897,1,306,5,2024-10-05,1
6898,36,333,3,2024-10-04,1
6899,37,222,4,2025-09-01,1
6900,25,323,2,2025-10-25,1
6901,23,700,5,2024-12-01,1
6902,28,648,2,2025-07-04,1
6903,18,273,3,2025-01-20,0
6904,15,236,4,2024-10-16,1
6905,15,408,3,2025-03-11,1
6906,7,548,3,2025-04-17,1
6907,34,146,4,2025-10-12,1
6908,13,581,4,2025-11-28,1
6909,12,759,3,2026-01-10,0
6910,39,676,3,2024-10-14,1
6911,21,439,3,2025-12-31,1
6912,25,256,5,2025-05-25,1
6913,10,259,5,2024-11-19,1
6914,12,594,2,2025-08-03,1
6915,30,364,4,2024-09-20,1
6916,19,86,3,2025-04-25,1
6917,6,543,4,2025-11-09,1
6918,34,111,3,2026-01-25,1
6919,17,790,4,2025-01-21,1
6920,27,334,5,2024-11-21,1
6921,14,274,4,2025-06-29,1
6922,23,45,3,2024-11-11,1
6923,32,135,3,2026-01-29,0
6924,36,759,3,2025-02-12,1
6925,9,430,5,2024-11-27,1
6926,27,722,4,2024-12-25,1
6927,37,765,3,2025-03-09,1
6928,26,40,3,2025-09-23,1
6929,6,305,3,2025-11-30,1
6930,8,671,4,2025-09-20,1
6931,9,397,2,2025-08-04,1
6932,5,408,5,2025-01-11,1
6933,31,457,3,2026-01-07,1
6934,39,562,2,2026-02-09,0
6935,21,752,3,2025-07-26,1
6936,24,710,5,2025-10-15,1
6937,31,501,2,2025-01-29,1
6938,17,462,3,2025-04-17,1
6939,19,289,4,2025-10-27,1
6940,24,94,4,2025-04-05,1
6941,13,568,3,2025-10-03,1
6942,3,3,5,2025-11-26,1
6943,23,559,5,2026-01-05,1
6944,33,398,4,2025-01-23,1
6945,3,630,4,2025-05-03,1
6946,9,760,3,2025-03-15,1
6947,11,443,4,2025-05-17,0
6948,33,459,3,2025-09-24,0
6949,21,390,5,2025-02-09,0
6950,22,299,5,2024-12-22,1
6951,26,72,4,2025-01-11,1
6952,12,25,4,2025-10-06,0
6953,29,579,5,2026-02-08,1
6954,2,732,5,2024-10-13,1
6955,5,44,5,2026-01-28,0
6956,33,262,2,2024-09-05,1
6957,27,487,3,2025-06-01,0
6958,8,564,4,2024-10-30,0
6959,18,589,3,2026-01-16,0
6960,3,556,5,2025-10-04,1
6961,27,68,5,2025-02-27,1
6962,31,204,3,2025-08-24,1
6963,12,376,4,2025-11-20,1
6964,15,52,3,2024-12-14,1
6965,10,275,4,2025-07-27,1
6966,16,309,3,2025-01-27,1
6967,11,783,5,2025-09-10,1
6968,10,254,3,2025-06-21,0
6969,18,778,1,2025-09-10,0
6970,35,561,2,2025-07-28,1
6971,31,554,2,2025-07-28,1
6972,12,656,3,2024-10-03,1
6973,38,674,4,2025-11-22,1
6974,9,178,2,2024-11-19,1
6975,37,337,3,2025-03-18,0
6976,13,423,3,2025-05-21,0
6977,22,782,3,2025-11-20,1
6978,9,33,3,2025-07-24,0
6979,31,382,3,2024-11-26,0
6980,13,172,4,2025-01-20,0
6981,35,166,3,2024-12-04,0
6982,4,610,4,2025-07-04,1
6983,21,162,3,2025-09-10,0
6984,7,635,4,2025-09-05,0
6985,36,796,4,2025-09-28,1
6986,17,622,4,2025-09-01,1
6987,27,136,3,2025-12-19,1
6988,36,114,4,2025-12-21,1
6989,22,350,3,2025-01-14,0
6990,3,441,3,2025-01-30,1
6991,9,623,3,2024-09-18,0
6992,9,339,5,2025-01-10,0
6993,37,134,3,2025-05-20,1
6994,37,794,4,2025-08-09,1
6995,20,724,3,2025-12-04,0
6996,36,524,3,2025-07-05,1
6997,10,557,3,2026-01-25,0
6998,28,749,3,2025-06-13,0
6999,16,380,3,2025-11-25,1
7000,10,117,4,2025-10-29,1
7001,11,485,2,2025-05-10,0
7002,17,361,3,2025-12-03,0
7003,14,640,4,2025-11-28,1
7004,9,618,2,2025-02-03,0
7005,14,378,3,2024-12-12,1
7006,6,295,4,2024-10-23,1
7007,39,338,3,2025-12-29,1
7008,16,507,4,2025-04-14,0
7009,5,510,3,2025-06-21,0
7010,24,410,4,2025-01-13,1
7011,36,426,4,2025-03-17,1
7012,15,794,4,2025-03-24,1
7013,34,203,5,2025-06-29,0
7014,25,140,4,2024-11-21,0
7015,30,640,3,2025-10-16,1
7016,12,749,5,2025-03-17,0
7017,2,487,5,2024-12-26,1
7018,14,322,3,2024-08-26,0
7019,37,279,4,2024-10-13,0
7020,32,375,4,2025-01-11,1
7021,32,42,3,2025-09-18,0
7022,36,423,4,2025-11-23,1
7023,15,216,4,2026-01-15,0
7024,13,213,3,2025-01-26,1
7025,38,449,4,2025-07-28,0
7026,23,771,4,2025-01-10,1
7027,12,165,3,2024-11-03,1
7028,12,730,3,2025-06-08,0
7029,36,416,3,2025-08-01,1
7030,3,779,5,2025-10-03,1
7031,3,306,5,2024-10-20,0
